epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
110,2906.74,0.12388,0.20705,0.02572,0.89077,0.87068,0.86729,0.51461,0.32202,0.38777,0.1062,0.0010075,0.0010075,0.0010075
111,2933.84,0.11111,0.19212,0.02445,0.90342,0.85295,0.86332,0.51152,0.32106,0.38874,0.10508,0.000925,0.000925,0.000925
112,2960.15,0.11155,0.19171,0.02406,0.89589,0.86004,0.85078,0.51513,0.31868,0.3916,0.1045,0.0008425,0.0008425,0.0008425
113,2986.28,0.10732,0.18734,0.02356,0.90807,0.86004,0.85742,0.51582,0.32154,0.39647,0.10473,0.00076,0.00076,0.00076
114,3012.41,0.10606,0.18562,0.02365,0.89279,0.86004,0.85595,0.51817,0.32235,0.40101,0.10525,0.0006775,0.0006775,0.0006775
115,3038.51,0.09682,0.17526,0.02162,0.89077,0.8565,0.85689,0.51947,0.32219,0.39882,0.10516,0.000595,0.000595,0.000595
116,3064.84,0.09168,0.16915,0.02116,0.89561,0.8565,0.85649,0.51628,0.32316,0.40099,0.10498,0.0005125,0.0005125,0.0005125
117,3091.03,0.08592,0.16269,0.0199,0.88872,0.86004,0.85437,0.51425,0.32729,0.40627,0.10708,0.00043,0.00043,0.00043
118,3117.19,0.0816,0.15684,0.01961,0.88952,0.85736,0.85951,0.51642,0.32424,0.41191,0.10468,0.0003475,0.0003475,0.0003475
119,3143.2,0.07962,0.15461,0.01896,0.88533,0.8565,0.8556,0.51867,0.32488,0.41583,0.10612,0.000265,0.000265,0.000265
120,3169.46,0.07453,0.14725,0.01822,0.88619,0.8565,0.85342,0.51679,0.32374,0.41256,0.10623,0.0001825,0.0001825,0.0001825
