epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
114,1388.43,0.20429,0.29223,0.09657,0.94316,0.92473,0.95433,0.62855,0.38335,0.4494,0.24645,6.271e-05,6.271e-05,6.271e-05
115,1400.11,0.20513,0.29184,0.09638,0.95102,0.91872,0.95291,0.62861,0.37761,0.43951,0.24307,6.238e-05,6.238e-05,6.238e-05
116,1412.17,0.20803,0.29466,0.09629,0.94492,0.92226,0.95225,0.64481,0.37025,0.4436,0.23687,6.205e-05,6.205e-05,6.205e-05
117,1424.32,0.20205,0.2906,0.09479,0.93363,0.91613,0.94372,0.61285,0.39619,0.45462,0.25247,6.172e-05,6.172e-05,6.172e-05
118,1436.21,0.19054,0.27832,0.08653,0.94557,0.92043,0.94902,0.64682,0.36987,0.42307,0.23383,6.139e-05,6.139e-05,6.139e-05
119,1448.13,0.19511,0.28498,0.09267,0.94284,0.92236,0.94618,0.63779,0.37511,0.44757,0.23487,6.106e-05,6.106e-05,6.106e-05
120,1460.15,0.19215,0.27964,0.09034,0.93622,0.91398,0.9484,0.61894,0.38859,0.45642,0.24281,6.073e-05,6.073e-05,6.073e-05
121,1471.92,0.20429,0.2881,0.09387,0.93184,0.92043,0.95427,0.65787,0.35603,0.42637,0.22179,6.04e-05,6.04e-05,6.04e-05
122,1483.71,0.20111,0.28948,0.094,0.93442,0.91924,0.95007,0.63702,0.3757,0.45017,0.24026,6.007e-05,6.007e-05,6.007e-05
123,1495.54,0.20221,0.28739,0.09335,0.93421,0.91398,0.94083,0.61775,0.38737,0.44822,0.24291,5.974e-05,5.974e-05,5.974e-05
124,1507.68,0.19736,0.29358,0.09395,0.93529,0.92688,0.94605,0.6447,0.37469,0.44559,0.23282,5.941e-05,5.941e-05,5.941e-05
125,1519.48,0.20233,0.28204,0.09691,0.94422,0.92258,0.94674,0.63314,0.38474,0.43023,0.24351,5.908e-05,5.908e-05,5.908e-05
126,1531.24,0.19313,0.2831,0.08894,0.94096,0.89677,0.92667,0.59943,0.41825,0.45002,0.26573,5.875e-05,5.875e-05,5.875e-05
127,1543.22,0.2071,0.28855,0.09614,0.94149,0.91183,0.93288,0.61648,0.39708,0.44557,0.24567,5.842e-05,5.842e-05,5.842e-05
128,1555.07,0.19523,0.2861,0.0933,0.94237,0.91439,0.94328,0.63732,0.37507,0.43642,0.23324,5.809e-05,5.809e-05,5.809e-05
129,1567.29,0.18953,0.27389,0.09249,0.94311,0.92473,0.95329,0.64476,0.37679,0.43165,0.24034,5.776e-05,5.776e-05,5.776e-05
130,1579.1,0.1952,0.27989,0.09024,0.93142,0.90539,0.93204,0.61898,0.4036,0.44262,0.26315,5.743e-05,5.743e-05,5.743e-05
131,1591.18,0.19437,0.28162,0.09187,0.93617,0.90968,0.93868,0.62829,0.39093,0.44928,0.24936,5.71e-05,5.71e-05,5.71e-05
132,1602.96,0.19073,0.28074,0.09196,0.93206,0.89462,0.92506,0.60825,0.41597,0.45027,0.27229,5.677e-05,5.677e-05,5.677e-05
133,1614.7,0.1967,0.27935,0.08959,0.92959,0.90538,0.93137,0.62251,0.39278,0.45138,0.25413,5.644e-05,5.644e-05,5.644e-05
134,1626.75,0.18597,0.27882,0.08869,0.93323,0.92258,0.94932,0.64233,0.37565,0.44771,0.23752,5.611e-05,5.611e-05,5.611e-05
135,1638.56,0.19856,0.28159,0.08953,0.934,0.89247,0.92487,0.60674,0.40848,0.45267,0.26814,5.578e-05,5.578e-05,5.578e-05
136,1650.37,0.19687,0.27819,0.09394,0.94251,0.90538,0.93012,0.62182,0.39133,0.45884,0.25208,5.545e-05,5.545e-05,5.545e-05
137,1662.38,0.18435,0.27207,0.08534,0.95212,0.90968,0.93756,0.62272,0.38603,0.45363,0.24473,5.512e-05,5.512e-05,5.512e-05
138,1674.39,0.18597,0.27734,0.08406,0.93555,0.91613,0.94338,0.64308,0.3843,0.45049,0.23785,5.479e-05,5.479e-05,5.479e-05
139,1686.7,0.18978,0.27459,0.0882,0.92605,0.90538,0.93239,0.61042,0.40164,0.46064,0.2581,5.446e-05,5.446e-05,5.446e-05
140,1698.78,0.18654,0.27684,0.08564,0.92943,0.90637,0.93557,0.62991,0.38267,0.44413,0.24176,5.413e-05,5.413e-05,5.413e-05
141,1710.56,0.19303,0.27755,0.09213,0.94314,0.92688,0.94623,0.65094,0.36497,0.44439,0.22968,5.38e-05,5.38e-05,5.38e-05
142,1722.52,0.18221,0.26784,0.08488,0.93997,0.91828,0.94304,0.63387,0.37649,0.45073,0.24031,5.347e-05,5.347e-05,5.347e-05
143,1734.55,0.18224,0.26618,0.08507,0.92946,0.90538,0.93656,0.63856,0.37891,0.44636,0.24159,5.314e-05,5.314e-05,5.314e-05
144,1746.49,0.18537,0.27133,0.08391,0.94183,0.90533,0.94049,0.63388,0.38002,0.44213,0.24288,5.281e-05,5.281e-05,5.281e-05
145,1758.23,0.18247,0.2689,0.0808,0.94314,0.92745,0.9457,0.62641,0.38648,0.47272,0.24247,5.248e-05,5.248e-05,5.248e-05
146,1770.05,0.17928,0.26448,0.08525,0.92478,0.91183,0.93393,0.63477,0.38437,0.43326,0.24015,5.215e-05,5.215e-05,5.215e-05
147,1782.05,0.1811,0.2707,0.08715,0.92139,0.91828,0.93494,0.63854,0.37561,0.44704,0.23443,5.182e-05,5.182e-05,5.182e-05
148,1794.12,0.18552,0.26988,0.0862,0.94268,0.90108,0.94157,0.63715,0.38051,0.43995,0.24474,5.149e-05,5.149e-05,5.149e-05
149,1808.62,0.18019,0.2676,0.08123,0.94084,0.88921,0.93163,0.61302,0.4001,0.4537,0.25709,5.116e-05,5.116e-05,5.116e-05
150,1820.87,0.17354,0.2684,0.08187,0.9291,0.90753,0.92828,0.61997,0.39364,0.47547,0.25562,5.083e-05,5.083e-05,5.083e-05
151,1832.9,0.17849,0.26786,0.08311,0.92805,0.91613,0.93836,0.64089,0.37714,0.42877,0.24158,5.05e-05,5.05e-05,5.05e-05
152,1844.85,0.17482,0.26511,0.08192,0.94152,0.90022,0.92643,0.61891,0.40322,0.44165,0.25524,5.017e-05,5.017e-05,5.017e-05
153,1856.89,0.17748,0.26327,0.08332,0.92111,0.90968,0.92865,0.62734,0.3943,0.45463,0.24673,4.984e-05,4.984e-05,4.984e-05
154,1868.68,0.17654,0.26848,0.084,0.93365,0.90323,0.92881,0.62847,0.39618,0.43623,0.25179,4.951e-05,4.951e-05,4.951e-05
155,1880.56,0.18586,0.26809,0.08986,0.93596,0.91151,0.93345,0.63736,0.38086,0.4334,0.23595,4.918e-05,4.918e-05,4.918e-05
156,1892.41,0.18441,0.27368,0.08214,0.91941,0.90968,0.92854,0.60351,0.41238,0.48071,0.25867,4.885e-05,4.885e-05,4.885e-05
157,1904.5,0.19443,0.28031,0.09415,0.93017,0.92258,0.93241,0.63828,0.3839,0.44316,0.23848,4.852e-05,4.852e-05,4.852e-05
158,1916.46,0.1847,0.26667,0.08895,0.93157,0.91398,0.92822,0.61754,0.39684,0.45433,0.24532,4.819e-05,4.819e-05,4.819e-05
159,1928.24,0.18115,0.27233,0.08506,0.92689,0.91183,0.92464,0.61234,0.40048,0.45669,0.25709,4.786e-05,4.786e-05,4.786e-05
160,1940.32,0.17099,0.25905,0.07868,0.9309,0.91398,0.93357,0.63075,0.38695,0.45173,0.24507,4.753e-05,4.753e-05,4.753e-05
161,1952.2,0.17247,0.26081,0.07773,0.93243,0.92003,0.94854,0.64026,0.36864,0.43883,0.22997,4.72e-05,4.72e-05,4.72e-05
162,1964.84,0.17061,0.25912,0.0771,0.9314,0.90968,0.93092,0.62945,0.38707,0.44283,0.24336,4.687e-05,4.687e-05,4.687e-05
163,1976.85,0.18062,0.2643,0.08261,0.92049,0.90323,0.92283,0.60744,0.41733,0.45377,0.26817,4.654e-05,4.654e-05,4.654e-05
164,1988.87,0.18072,0.26661,0.08406,0.93704,0.90323,0.93682,0.62554,0.39233,0.46048,0.24391,4.621e-05,4.621e-05,4.621e-05
165,2000.89,0.17528,0.26081,0.0776,0.93499,0.89691,0.93315,0.62984,0.39811,0.44112,0.25435,4.588e-05,4.588e-05,4.588e-05
166,2012.88,0.16734,0.25706,0.07519,0.92658,0.89677,0.93461,0.63353,0.38744,0.44061,0.24963,4.555e-05,4.555e-05,4.555e-05
167,2025.09,0.1806,0.26262,0.08318,0.9315,0.91613,0.94442,0.64797,0.37711,0.43579,0.24135,4.522e-05,4.522e-05,4.522e-05
168,2036.93,0.16846,0.26143,0.07861,0.93612,0.91391,0.93806,0.63168,0.38682,0.45521,0.24732,4.489e-05,4.489e-05,4.489e-05
169,2048.94,0.17413,0.26358,0.0792,0.93971,0.90323,0.93146,0.64291,0.38016,0.43776,0.24453,4.456e-05,4.456e-05,4.456e-05
