epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
109,1285.56,0.04362,0.12039,0.01772,0.91184,0.90108,0.90086,0.71929,0.29659,0.47314,0.19127,0.0006436,0.0006436,0.0006436
110,1297.26,0.04308,0.12312,0.0181,0.93315,0.90753,0.91008,0.72185,0.29774,0.45066,0.18525,0.0006403,0.0006403,0.0006403
111,1308.83,0.03981,0.10978,0.01629,0.91999,0.89247,0.90916,0.72198,0.308,0.46606,0.2108,0.000637,0.000637,0.000637
112,1320.36,0.0414,0.12109,0.01766,0.93509,0.87097,0.89615,0.71942,0.30487,0.49354,0.19997,0.0006337,0.0006337,0.0006337
113,1332.11,0.04209,0.11426,0.01749,0.95394,0.85161,0.90336,0.72653,0.28531,0.54055,0.17903,0.0006304,0.0006304,0.0006304
114,1343.88,0.0419,0.12671,0.01711,0.94104,0.89235,0.92516,0.74414,0.27046,0.44936,0.16419,0.0006271,0.0006271,0.0006271
115,1356.15,0.0408,0.13169,0.01658,0.96216,0.88387,0.93187,0.74509,0.26462,0.44885,0.15346,0.0006238,0.0006238,0.0006238
116,1368.26,0.04213,0.12585,0.01639,0.95791,0.89032,0.93755,0.75085,0.28585,0.44872,0.17303,0.0006205,0.0006205,0.0006205
117,1380.11,0.03979,0.1059,0.01606,0.92489,0.91828,0.9259,0.74045,0.31085,0.42793,0.20558,0.0006172,0.0006172,0.0006172
118,1391.67,0.04083,0.12075,0.01689,0.91304,0.91828,0.92011,0.73087,0.30643,0.42013,0.19729,0.0006139,0.0006139,0.0006139
119,1403.32,0.04084,0.11743,0.01665,0.91074,0.92258,0.91851,0.72895,0.30855,0.42012,0.20294,0.0006106,0.0006106,0.0006106
120,1415.05,0.04108,0.11178,0.01663,0.92335,0.90968,0.91733,0.73004,0.30182,0.44999,0.20342,0.0006073,0.0006073,0.0006073
121,1427.73,0.03971,0.11235,0.01603,0.92606,0.90538,0.92172,0.72991,0.30513,0.44306,0.2021,0.000604,0.000604,0.000604
122,1439.85,0.04001,0.10814,0.01695,0.95423,0.89669,0.92199,0.73618,0.2827,0.44554,0.18222,0.0006007,0.0006007,0.0006007
123,1452.17,0.03788,0.10634,0.01537,0.9476,0.87097,0.91449,0.72892,0.29107,0.46504,0.18411,0.0005974,0.0005974,0.0005974
124,1465.19,0.03564,0.10277,0.01481,0.96011,0.87957,0.9207,0.73568,0.28884,0.4586,0.18812,0.0005941,0.0005941,0.0005941
125,1477.34,0.03831,0.1122,0.01591,0.95408,0.8937,0.92401,0.73002,0.30241,0.45922,0.19455,0.0005908,0.0005908,0.0005908
126,1489.45,0.04036,0.1085,0.01702,0.92236,0.91975,0.91696,0.72584,0.30672,0.45899,0.21231,0.0005875,0.0005875,0.0005875
127,1501.41,0.0394,0.12076,0.0163,0.92599,0.91484,0.92098,0.73446,0.28096,0.44354,0.18412,0.0005842,0.0005842,0.0005842
128,1513.43,0.03882,0.11123,0.01607,0.94976,0.87957,0.90932,0.7273,0.29561,0.4552,0.18654,0.0005809,0.0005809,0.0005809
129,1525.84,0.03764,0.10359,0.01521,0.94885,0.89677,0.91897,0.734,0.29908,0.45906,0.19551,0.0005776,0.0005776,0.0005776
130,1537.95,0.03835,0.10285,0.01546,0.95156,0.89462,0.92758,0.74805,0.28236,0.46071,0.17582,0.0005743,0.0005743,0.0005743
131,1549.69,0.03942,0.10542,0.01646,0.94363,0.90108,0.93221,0.74315,0.28324,0.45434,0.17501,0.000571,0.000571,0.000571
132,1561.27,0.04091,0.10965,0.01694,0.94968,0.89677,0.93203,0.75025,0.28017,0.44887,0.167,0.0005677,0.0005677,0.0005677
133,1573,0.04177,0.11561,0.01669,0.93289,0.90323,0.91387,0.73105,0.29123,0.45424,0.18789,0.0005644,0.0005644,0.0005644
134,1584.54,0.03796,0.10963,0.01566,0.92892,0.89931,0.91313,0.72816,0.28896,0.46442,0.18954,0.0005611,0.0005611,0.0005611
135,1596.17,0.03672,0.10958,0.01509,0.94352,0.90968,0.92075,0.72727,0.28141,0.48969,0.18147,0.0005578,0.0005578,0.0005578
136,1608.07,0.03634,0.10291,0.01575,0.94971,0.91183,0.929,0.73272,0.28359,0.49375,0.17845,0.0005545,0.0005545,0.0005545
137,1619.68,0.03332,0.09688,0.01363,0.94007,0.91086,0.92471,0.72937,0.30558,0.46176,0.20714,0.0005512,0.0005512,0.0005512
138,1631.2,0.03243,0.09523,0.01273,0.95276,0.91183,0.92334,0.73383,0.29482,0.45757,0.19219,0.0005479,0.0005479,0.0005479
139,1642.74,0.03258,0.1022,0.01329,0.92002,0.89032,0.89744,0.71906,0.29306,0.49098,0.19238,0.0005446,0.0005446,0.0005446
140,1654.47,0.03451,0.10319,0.014,0.92925,0.88817,0.90434,0.72346,0.2893,0.49044,0.18515,0.0005413,0.0005413,0.0005413
141,1666.09,0.03514,0.1033,0.01439,0.92871,0.89892,0.90867,0.72014,0.29473,0.47572,0.20128,0.000538,0.000538,0.000538
142,1677.67,0.04057,0.10932,0.01653,0.93518,0.89981,0.91538,0.72266,0.29902,0.48319,0.20362,0.0005347,0.0005347,0.0005347
143,1689.5,0.03812,0.11689,0.01656,0.93018,0.87742,0.90788,0.72094,0.3001,0.45855,0.20484,0.0005314,0.0005314,0.0005314
144,1701.1,0.03719,0.12345,0.01498,0.92904,0.90108,0.90092,0.71284,0.30783,0.43919,0.20786,0.0005281,0.0005281,0.0005281
145,1712.75,0.03959,0.11252,0.01631,0.93848,0.90753,0.92304,0.72779,0.28911,0.43645,0.18508,0.0005248,0.0005248,0.0005248
146,1724.8,0.03993,0.10637,0.01636,0.94379,0.91398,0.92929,0.74124,0.28075,0.45843,0.1812,0.0005215,0.0005215,0.0005215
147,1736.4,0.03512,0.09203,0.01397,0.9512,0.92258,0.93089,0.74501,0.29046,0.4553,0.19583,0.0005182,0.0005182,0.0005182
148,1747.96,0.03293,0.09987,0.01331,0.94207,0.90933,0.91717,0.73345,0.28292,0.47534,0.17746,0.0005149,0.0005149,0.0005149
149,1759.68,0.03316,0.09432,0.01365,0.95446,0.90138,0.91673,0.73609,0.27944,0.44537,0.17431,0.0005116,0.0005116,0.0005116
150,1771.26,0.03204,0.09368,0.01336,0.94028,0.89677,0.91549,0.73623,0.27893,0.48638,0.17346,0.0005083,0.0005083,0.0005083
151,1782.82,0.03514,0.10024,0.01482,0.90113,0.92903,0.91638,0.73827,0.28365,0.47908,0.17761,0.000505,0.000505,0.000505
