epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
98,1130.91,0.24225,0.32618,0.11233,0.92967,0.90968,0.93041,0.61219,0.41242,0.43185,0.27783,7.8713e-05,7.8713e-05,7.8713e-05
99,1142.23,0.22742,0.31508,0.10757,0.91558,0.89247,0.91792,0.56295,0.46004,0.46387,0.3184,7.83112e-05,7.83112e-05,7.83112e-05
100,1153.79,0.23641,0.32323,0.11402,0.93909,0.91183,0.94749,0.6201,0.40468,0.42131,0.26724,7.79069e-05,7.79069e-05,7.79069e-05
101,1165.12,0.24168,0.32989,0.11586,0.93257,0.88172,0.92756,0.57389,0.44503,0.46138,0.30562,7.75e-05,7.75e-05,7.75e-05
102,1176.44,0.23469,0.3267,0.10954,0.95551,0.87764,0.93319,0.59512,0.43095,0.42727,0.29041,7.70907e-05,7.70907e-05,7.70907e-05
103,1187.95,0.22301,0.31789,0.10805,0.93731,0.90538,0.94115,0.6397,0.38455,0.42598,0.25116,7.66789e-05,7.66789e-05,7.66789e-05
104,1199.25,0.22738,0.31435,0.10586,0.92007,0.90108,0.92173,0.6016,0.42074,0.45413,0.28694,7.62648e-05,7.62648e-05,7.62648e-05
105,1210.48,0.23523,0.3201,0.11003,0.93022,0.91736,0.93,0.5803,0.44216,0.44698,0.29614,7.58483e-05,7.58483e-05,7.58483e-05
106,1221.92,0.23153,0.31845,0.11421,0.9437,0.92903,0.95384,0.62678,0.39373,0.44117,0.25863,7.54296e-05,7.54296e-05,7.54296e-05
107,1233.29,0.23145,0.32504,0.11022,0.92466,0.90968,0.93956,0.60199,0.4092,0.46899,0.27596,7.50086e-05,7.50086e-05,7.50086e-05
108,1244.57,0.22866,0.31873,0.10714,0.94559,0.91613,0.95236,0.61525,0.40437,0.44542,0.2652,7.45854e-05,7.45854e-05,7.45854e-05
