epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
78,848.802,0.17625,0.2632,0.05694,0.94977,0.93535,0.95888,0.72822,0.29226,0.39971,0.1592,0.0036475,0.0036475,0.0036475
79,859.747,0.15694,0.24427,0.05664,0.94538,0.93047,0.95229,0.72316,0.3024,0.41034,0.16173,0.003565,0.003565,0.003565
80,870.531,0.16245,0.24843,0.05397,0.94688,0.93118,0.96948,0.76262,0.26672,0.38219,0.15221,0.0034825,0.0034825,0.0034825
81,881.309,0.13384,0.2228,0.04767,0.9417,0.93796,0.97569,0.76114,0.27282,0.36758,0.14949,0.0034,0.0034,0.0034
82,892.235,0.13869,0.2259,0.04638,0.94902,0.94409,0.97535,0.75101,0.27591,0.37704,0.15053,0.0033175,0.0033175,0.0033175
83,903.009,0.12855,0.2145,0.04367,0.9547,0.94839,0.97755,0.75499,0.27572,0.37151,0.1462,0.003235,0.003235,0.003235
84,913.792,0.13173,0.21863,0.0451,0.95438,0.9448,0.97253,0.76075,0.27376,0.37412,0.15706,0.0031525,0.0031525,0.0031525
85,924.553,0.13292,0.21866,0.0508,0.93946,0.94624,0.96469,0.75883,0.269,0.38482,0.14993,0.00307,0.00307,0.00307
86,935.456,0.12489,0.21166,0.04519,0.93776,0.94409,0.96377,0.75241,0.27684,0.39035,0.16189,0.0029875,0.0029875,0.0029875
87,946.23,0.11668,0.20186,0.04064,0.94545,0.93191,0.96282,0.75288,0.28039,0.39141,0.16224,0.002905,0.002905,0.002905
88,957.043,0.11797,0.20403,0.04128,0.94538,0.93978,0.96718,0.7631,0.26656,0.38941,0.15232,0.0028225,0.0028225,0.0028225
89,967.808,0.1548,0.24544,0.04997,0.93661,0.95323,0.97593,0.75426,0.28324,0.38071,0.15698,0.00274,0.00274,0.00274
90,978.72,0.10654,0.19133,0.03708,0.93538,0.96774,0.97858,0.7683,0.26124,0.35783,0.14535,0.0026575,0.0026575,0.0026575
91,989.692,0.08511,0.16641,0.03165,0.94556,0.97108,0.98008,0.76763,0.26405,0.36243,0.14257,0.002575,0.002575,0.002575
92,1000.47,0.1195,0.20664,0.03916,0.94179,0.96559,0.97904,0.76586,0.26563,0.36919,0.15031,0.0024925,0.0024925,0.0024925
93,1011.38,0.10043,0.18409,0.03542,0.94447,0.95269,0.97695,0.76483,0.2678,0.38584,0.15217,0.00241,0.00241,0.00241
94,1022.19,0.10627,0.19118,0.03847,0.94654,0.95183,0.96991,0.75687,0.27368,0.40562,0.1519,0.0023275,0.0023275,0.0023275
95,1032.98,0.10825,0.19272,0.03947,0.95509,0.93978,0.97246,0.76929,0.26281,0.38581,0.15454,0.002245,0.002245,0.002245
96,1043.92,0.0877,0.16867,0.03217,0.96498,0.94826,0.97713,0.76961,0.26002,0.38268,0.14416,0.0021625,0.0021625,0.0021625
97,1055.01,0.09942,0.18235,0.03466,0.95939,0.94839,0.97567,0.77085,0.26214,0.37804,0.14706,0.00208,0.00208,0.00208
98,1065.97,0.10287,0.18498,0.03476,0.95522,0.95054,0.97691,0.76728,0.26331,0.38163,0.14648,0.0019975,0.0019975,0.0019975
99,1076.76,0.08663,0.16548,0.03171,0.95288,0.95674,0.97635,0.77019,0.2591,0.3808,0.14282,0.001915,0.001915,0.001915
100,1087.54,0.09045,0.17036,0.03177,0.95531,0.95484,0.9708,0.76561,0.26069,0.38397,0.14382,0.0018325,0.0018325,0.0018325
101,1098.33,0.08502,0.16395,0.03025,0.95426,0.95054,0.97421,0.76337,0.26381,0.3863,0.14415,0.00175,0.00175,0.00175
102,1109.12,0.08253,0.16037,0.02958,0.95244,0.95054,0.97177,0.76623,0.2597,0.3932,0.14178,0.0016675,0.0016675,0.0016675
103,1119.93,0.07674,0.15239,0.02747,0.94669,0.95476,0.96615,0.76664,0.26115,0.39654,0.14854,0.001585,0.001585,0.001585
