epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
171,2098.38,0.02289,0.06119,0.00826,0.96193,0.96129,0.98551,0.79483,0.24622,0.44752,0.14135,0.000319759,0.000319759,0.000319759
172,2110.23,0.02242,0.06017,0.00819,0.96104,0.96129,0.98533,0.79401,0.24631,0.44955,0.14124,0.000302382,0.000302382,0.000302382
173,2122.13,0.02184,0.05895,0.00788,0.95753,0.96129,0.98533,0.79247,0.24633,0.45279,0.14144,0.000285553,0.000285553,0.000285553
174,2133.76,0.02115,0.05751,0.00781,0.95718,0.95914,0.98432,0.7917,0.24688,0.45527,0.14202,0.000269277,0.000269277,0.000269277
175,2145.48,0.02059,0.05618,0.00761,0.95529,0.95914,0.98443,0.79301,0.2491,0.45571,0.14509,0.000253557,0.000253557,0.000253557
176,2157.36,0.02034,0.05563,0.00752,0.95703,0.95785,0.9845,0.7943,0.24889,0.45692,0.14525,0.000238398,0.000238398,0.000238398
177,2168.78,0.02033,0.05563,0.00765,0.95919,0.96035,0.98548,0.794,0.24761,0.45887,0.14435,0.000223803,0.000223803,0.000223803
178,2181.73,0.01928,0.0534,0.00732,0.9585,0.95699,0.98517,0.79313,0.24782,0.45874,0.14451,0.000209776,0.000209776,0.000209776
179,2193.44,0.01936,0.05355,0.00749,0.9573,0.95484,0.98521,0.79456,0.24766,0.45915,0.14442,0.00019632,0.00019632,0.00019632
180,2205.02,0.01793,0.05099,0.00695,0.9576,0.95699,0.98552,0.79466,0.24823,0.45883,0.14615,0.000183439,0.000183439,0.000183439
